item_id,title,release_date,video_release_date,genre,item_attributes
316,"Crying Game, The (1992)",01-Jan-1992,unknown,Action|Drama|Romance|War,"Title: Crying Game, The (1992), Genres: Action|Drama|Romance|War"
440,Sophie's Choice (1982),01-Jan-1982,unknown,Drama,"Title: Sophie's Choice (1982), Genres: Drama"
1006,"Christmas Carol, A (1938)",01-Jan-1938,unknown,Drama,"Title: Christmas Carol, A (1938), Genres: Drama"
560,Microcosmos: Le peuple de l'herbe (1996),11-Oct-1996,unknown,Documentary,"Title: Microcosmos: Le peuple de l'herbe (1996), Genres: Documentary"
986,"Fog, The (1980)",01-Jan-1980,unknown,Horror,"Title: Fog, The (1980), Genres: Horror"
886,Escape from New York (1981),01-Jan-1981,unknown,Action|Adventure|Sci-Fi|Thriller,"Title: Escape from New York (1981), Genres: Action|Adventure|Sci-Fi|Thriller"
1116,"Howling, The (1981)",01-Jan-1981,unknown,Comedy|Horror,"Title: Howling, The (1981), Genres: Comedy|Horror"
968,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",01-Jan-1982,unknown,Drama,"Title: Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982), Genres: Drama"
1090,"Tin Drum, The (Blechtrommel, Die) (1979)",01-Jan-1979,unknown,Drama,"Title: Tin Drum, The (Blechtrommel, Die) (1979), Genres: Drama"
295,"Cook the Thief His Wife & Her Lover, The (1989)",01-Jan-1989,unknown,Drama,"Title: Cook the Thief His Wife & Her Lover, The (1989), Genres: Drama"
667,Paths of Glory (1957),01-Jan-1957,unknown,Drama|War,"Title: Paths of Glory (1957), Genres: Drama|War"
401,"Grifters, The (1990)",01-Jan-1990,unknown,Crime|Drama|Film-Noir,"Title: Grifters, The (1990), Genres: Crime|Drama|Film-Noir"
534,"Thin Blue Line, The (1988)",01-Jan-1988,unknown,Documentary,"Title: Thin Blue Line, The (1988), Genres: Documentary"
1073,Paris Is Burning (1990),01-Jan-1990,unknown,Documentary,"Title: Paris Is Burning (1990), Genres: Documentary"
1063,Once Upon a Time in the West (1969),01-Jan-1969,unknown,Western,"Title: Once Upon a Time in the West (1969), Genres: Western"
689,Ran (1985),01-Jan-1985,unknown,Drama|War,"Title: Ran (1985), Genres: Drama|War"
106,"Quiet Man, The (1952)",01-Jan-1952,unknown,Comedy|Romance,"Title: Quiet Man, The (1952), Genres: Comedy|Romance"
272,Once Upon a Time in America (1984),01-Jan-1984,unknown,Crime|Drama|Thriller,"Title: Once Upon a Time in America (1984), Genres: Crime|Drama|Thriller"
807,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",01-Jan-1957,unknown,Drama,"Title: Seventh Seal, The (Sjunde inseglet, Det) (1957), Genres: Drama"
624,Glory (1989),01-Jan-1989,unknown,Action|Drama|War,"Title: Glory (1989), Genres: Action|Drama|War"
811,Rosencrantz and Guildenstern Are Dead (1990),01-Jan-1990,unknown,Comedy|Drama,"Title: Rosencrantz and Guildenstern Are Dead (1990), Genres: Comedy|Drama"
922,Touch of Evil (1958),01-Jan-1958,unknown,Crime|Film-Noir|Thriller,"Title: Touch of Evil (1958), Genres: Crime|Film-Noir|Thriller"
495,Chinatown (1974),01-Jan-1974,unknown,Film-Noir|Mystery|Thriller,"Title: Chinatown (1974), Genres: Film-Noir|Mystery|Thriller"
431,Stand by Me (1986),01-Jan-1986,unknown,Adventure|Comedy|Drama,"Title: Stand by Me (1986), Genres: Adventure|Comedy|Drama"
1021,M (1931),01-Jan-1931,unknown,Crime|Film-Noir|Thriller,"Title: M (1931), Genres: Crime|Film-Noir|Thriller"
654,"Manchurian Candidate, The (1962)",01-Jan-1962,unknown,Film-Noir|Thriller,"Title: Manchurian Candidate, The (1962), Genres: Film-Noir|Thriller"
122,Pump Up the Volume (1990),01-Jan-1990,unknown,Drama,"Title: Pump Up the Volume (1990), Genres: Drama"
487,Arsenic and Old Lace (1944),01-Jan-1944,unknown,Comedy|Mystery|Thriller,"Title: Arsenic and Old Lace (1944), Genres: Comedy|Mystery|Thriller"
464,Fried Green Tomatoes (1991),01-Jan-1991,unknown,Drama,"Title: Fried Green Tomatoes (1991), Genres: Drama"
436,High Noon (1952),01-Jan-1952,unknown,Western,"Title: High Noon (1952), Genres: Western"
265,Somewhere in Time (1980),01-Jan-1980,unknown,Drama|Romance,"Title: Somewhere in Time (1980), Genres: Drama|Romance"
548,Being There (1979),01-Jan-1979,unknown,Comedy,"Title: Being There (1979), Genres: Comedy"
1074,"Paris, Texas (1984)",01-Jan-1984,unknown,Drama,"Title: Paris, Texas (1984), Genres: Drama"
437,Alien 3 (1992),01-Jan-1992,unknown,Action|Horror|Sci-Fi|Thriller,"Title: Alien 3 (1992), Genres: Action|Horror|Sci-Fi|Thriller"
1330,Blood For Dracula (Andy Warhol's Dracula) (1974),01-Jan-1974,unknown,Horror,"Title: Blood For Dracula (Andy Warhol's Dracula) (1974), Genres: Horror"
1204,Audrey Rose (1977),01-Jan-1977,unknown,Horror,"Title: Audrey Rose (1977), Genres: Horror"
1248,Blood Beach (1981),01-Jan-1981,unknown,Action|Horror,"Title: Blood Beach (1981), Genres: Action|Horror"
1200,Body Parts (1991),01-Jan-1991,unknown,Horror,"Title: Body Parts (1991), Genres: Horror"
614,Body Snatchers (1993),01-Jan-1993,unknown,Horror|Sci-Fi|Thriller,"Title: Body Snatchers (1993), Genres: Horror|Sci-Fi|Thriller"
684,Bride of Frankenstein (1935),01-Jan-1935,unknown,Horror,"Title: Bride of Frankenstein (1935), Genres: Horror"
872,Candyman (1992),01-Jan-1992,unknown,Horror,"Title: Candyman (1992), Genres: Horror"
161,Cape Fear (1962),01-Jan-1962,unknown,Film-Noir|Thriller,"Title: Cape Fear (1962), Genres: Film-Noir|Thriller"
649,Cat People (1982),01-Jan-1982,unknown,Horror,"Title: Cat People (1982), Genres: Horror"
1004,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",01-Jan-1922,unknown,Horror,"Title: Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922), Genres: Horror"
638,"Crucible, The (1996)",27-Nov-1996,unknown,Drama,"Title: Crucible, The (1996), Genres: Drama"
275,Volcano (1997),25-Apr-1997,unknown,Drama|Thriller,"Title: Volcano (1997), Genres: Drama|Thriller"
55,Conan the Barbarian (1981),01-Jan-1981,unknown,Action|Adventure,"Title: Conan the Barbarian (1981), Genres: Action|Adventure"
392,Kull the Conqueror (1997),29-Aug-1997,unknown,Action|Adventure,"Title: Kull the Conqueror (1997), Genres: Action|Adventure"
1069,Wishmaster (1997),01-Jan-1997,unknown,Horror,"Title: Wishmaster (1997), Genres: Horror"
592,I Know What You Did Last Summer (1997),17-Oct-1997,unknown,Horror|Mystery|Thriller,"Title: I Know What You Did Last Summer (1997), Genres: Horror|Mystery|Thriller"
576,Rocket Man (1997),01-Jan-1997,unknown,Comedy,"Title: Rocket Man (1997), Genres: Comedy"
791,In the Line of Fire (1993),01-Jan-1993,unknown,Action|Thriller,"Title: In the Line of Fire (1993), Genres: Action|Thriller"
98,Executive Decision (1996),09-Mar-1996,unknown,Action|Thriller,"Title: Executive Decision (1996), Genres: Action|Thriller"
469,"Perfect World, A (1993)",01-Jan-1993,unknown,Action|Drama,"Title: Perfect World, A (1993), Genres: Action|Drama"
723,McHale's Navy (1997),18-Apr-1997,unknown,Comedy|War,"Title: McHale's Navy (1997), Genres: Comedy|War"
188,Leave It to Beaver (1997),22-Aug-1997,unknown,Comedy,"Title: Leave It to Beaver (1997), Genres: Comedy"
876,"Jackal, The (1997)",01-Jan-1997,unknown,Action|Thriller,"Title: Jackal, The (1997), Genres: Action|Thriller"
73,Seven Years in Tibet (1997),01-Jan-1997,unknown,Drama|War,"Title: Seven Years in Tibet (1997), Genres: Drama|War"
979,Dark City (1998),09-Jan-1998,unknown,Film-Noir|Sci-Fi|Thriller,"Title: Dark City (1998), Genres: Film-Noir|Sci-Fi|Thriller"
438,"American President, The (1995)",01-Jan-1995,unknown,Comedy|Drama|Romance,"Title: American President, The (1995), Genres: Comedy|Drama|Romance"
641,Casino (1995),01-Jan-1995,unknown,Drama,"Title: Casino (1995), Genres: Drama"
1035,Persuasion (1995),25-Sep-1995,unknown,Romance,"Title: Persuasion (1995), Genres: Romance"
235,Kicking and Screaming (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: Kicking and Screaming (1995), Genres: Comedy|Drama"
489,City Hall (1996),16-Feb-1996,unknown,Drama|Thriller,"Title: City Hall (1996), Genres: Drama|Thriller"
787,"Basketball Diaries, The (1995)",01-Jan-1995,unknown,Drama,"Title: Basketball Diaries, The (1995), Genres: Drama"
1121,"Browning Version, The (1994)",01-Jan-1994,unknown,Drama,"Title: Browning Version, The (1994), Genres: Drama"
319,Little Women (1994),01-Jan-1994,unknown,Drama,"Title: Little Women (1994), Genres: Drama"
948,Miami Rhapsody (1995),01-Jan-1995,unknown,Comedy,"Title: Miami Rhapsody (1995), Genres: Comedy"
1234,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",01-Jan-1993,unknown,Documentary,"Title: Wonderful, Horrible Life of Leni Riefenstahl, The (1993), Genres: Documentary"
897,Barcelona (1994),01-Jan-1994,unknown,Comedy|Romance,"Title: Barcelona (1994), Genres: Comedy|Romance"
603,Widows' Peak (1994),01-Jan-1994,unknown,Drama,"Title: Widows' Peak (1994), Genres: Drama"
801,"House of the Spirits, The (1993)",01-Jan-1993,unknown,Drama|Romance,"Title: House of the Spirits, The (1993), Genres: Drama|Romance"
239,Singin' in the Rain (1952),01-Jan-1952,unknown,Musical|Romance,"Title: Singin' in the Rain (1952), Genres: Musical|Romance"
1235,Bad Moon (1996),01-Nov-1996,unknown,Horror,"Title: Bad Moon (1996), Genres: Horror"
448,Enchanted April (1991),01-Jan-1991,unknown,Drama,"Title: Enchanted April (1991), Genres: Drama"
585,"Sex, Lies, and Videotape (1989)",01-Jan-1989,unknown,Drama,"Title: Sex, Lies, and Videotape (1989), Genres: Drama"
277,Strictly Ballroom (1992),01-Jan-1992,unknown,Comedy|Romance,"Title: Strictly Ballroom (1992), Genres: Comedy|Romance"
784,Better Off Dead... (1985),01-Jan-1985,unknown,Comedy,"Title: Better Off Dead... (1985), Genres: Comedy"
363,Tin Men (1987),01-Jan-1987,unknown,Comedy|Drama,"Title: Tin Men (1987), Genres: Comedy|Drama"
1079,Othello (1995),18-Dec-1995,unknown,Drama,"Title: Othello (1995), Genres: Drama"
739,Carrington (1995),01-Jan-1995,unknown,Drama|Romance,"Title: Carrington (1995), Genres: Drama|Romance"
324,To Die For (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: To Die For (1995), Genres: Comedy|Drama"
317,Home for the Holidays (1995),01-Jan-1995,unknown,Drama|Romance,"Title: Home for the Holidays (1995), Genres: Drama|Romance"
416,"Juror, The (1996)",01-Jan-1996,unknown,Drama|Thriller,"Title: Juror, The (1996), Genres: Drama|Thriller"
704,In the Bleak Midwinter (1995),23-Feb-1996,unknown,Comedy,"Title: In the Bleak Midwinter (1995), Genres: Comedy"
164,Canadian Bacon (1994),01-Jan-1994,unknown,Comedy|War,"Title: Canadian Bacon (1994), Genres: Comedy|War"
376,First Knight (1995),01-Jan-1995,unknown,Action|Adventure|Drama|Romance,"Title: First Knight (1995), Genres: Action|Adventure|Drama|Romance"
384,Mallrats (1995),01-Jan-1995,unknown,Comedy,"Title: Mallrats (1995), Genres: Comedy"
998,Nine Months (1995),01-Jan-1995,unknown,Comedy,"Title: Nine Months (1995), Genres: Comedy"
661,Boys on the Side (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: Boys on the Side (1995), Genres: Comedy|Drama"
258,Circle of Friends (1995),01-Jan-1995,unknown,Drama|Romance,"Title: Circle of Friends (1995), Genres: Drama|Romance"
546,Exit to Eden (1994),01-Jan-1994,unknown,Comedy,"Title: Exit to Eden (1994), Genres: Comedy"
1207,Fluke (1995),01-Jan-1995,unknown,Childrens|Drama,"Title: Fluke (1995), Genres: Childrens|Drama"
914,Immortal Beloved (1994),01-Jan-1994,unknown,Drama|Romance,"Title: Immortal Beloved (1994), Genres: Drama|Romance"
875,Junior (1994),01-Jan-1994,unknown,Comedy|Sci-Fi,"Title: Junior (1994), Genres: Comedy|Sci-Fi"
471,Nell (1994),01-Jan-1994,unknown,Drama,"Title: Nell (1994), Genres: Drama"
1258,"Queen Margot (Reine Margot, La) (1994)",01-Jan-1996,unknown,Drama|Romance,"Title: Queen Margot (Reine Margot, La) (1994), Genres: Drama|Romance"
309,"Corrina, Corrina (1994)",01-Jan-1994,unknown,Comedy|Drama|Romance,"Title: Corrina, Corrina (1994), Genres: Comedy|Drama|Romance"
367,Dave (1993),01-Jan-1993,unknown,Comedy|Romance,"Title: Dave (1993), Genres: Comedy|Romance"
1038,Go Fish (1994),01-Jan-1994,unknown,Drama|Romance,"Title: Go Fish (1994), Genres: Drama|Romance"
1022,Made in America (1993),01-Jan-1993,unknown,Comedy,"Title: Made in America (1993), Genres: Comedy"
995,Philadelphia (1993),01-Jan-1993,unknown,Drama,"Title: Philadelphia (1993), Genres: Drama"
497,Shadowlands (1993),01-Jan-1993,unknown,Drama|Romance,"Title: Shadowlands (1993), Genres: Drama|Romance"
578,Sirens (1994),01-Jan-1994,unknown,Comedy|Drama,"Title: Sirens (1994), Genres: Comedy|Drama"
741,Threesome (1994),01-Jan-1994,unknown,Comedy|Romance,"Title: Threesome (1994), Genres: Comedy|Romance"
435,Pretty Woman (1990),01-Jan-1990,unknown,Comedy|Romance,"Title: Pretty Woman (1990), Genres: Comedy|Romance"
407,Jane Eyre (1996),05-Apr-1996,unknown,Drama|Romance,"Title: Jane Eyre (1996), Genres: Drama|Romance"
393,"Last Supper, The (1995)",05-Apr-1996,unknown,Drama|Thriller,"Title: Last Supper, The (1995), Genres: Drama|Thriller"
365,Ransom (1996),08-Nov-1996,unknown,Drama|Thriller,"Title: Ransom (1996), Genres: Drama|Thriller"
759,"Crow: City of Angels, The (1996)",30-Aug-1996,unknown,Action|Thriller,"Title: Crow: City of Angels, The (1996), Genres: Action|Thriller"
400,Michael Collins (1996),11-Oct-1996,unknown,Drama|War,"Title: Michael Collins (1996), Genres: Drama|War"
751,"Ruling Class, The (1972)",01-Jan-1972,unknown,Comedy,"Title: Ruling Class, The (1972), Genres: Comedy"
208,Real Genius (1985),01-Jan-1985,unknown,Comedy,"Title: Real Genius (1985), Genres: Comedy"
588,Benny & Joon (1993),01-Jan-1993,unknown,Comedy|Romance,"Title: Benny & Joon (1993), Genres: Comedy|Romance"
176,"Saint, The (1997)",14-Mar-1997,unknown,Action|Romance|Thriller,"Title: Saint, The (1997), Genres: Action|Romance|Thriller"
246,"MatchMaker, The (1997)",01-Jan-1997,unknown,Comedy|Romance,"Title: MatchMaker, The (1997), Genres: Comedy|Romance"
116,Amistad (1997),18-Dec-1997,unknown,Drama,"Title: Amistad (1997), Genres: Drama"
262,Tomorrow Never Dies (1997),01-Jan-1997,unknown,Action|Romance|Thriller,"Title: Tomorrow Never Dies (1997), Genres: Action|Romance|Thriller"
828,"Replacement Killers, The (1998)",06-Feb-1998,unknown,Action|Thriller,"Title: Replacement Killers, The (1998), Genres: Action|Thriller"
1109,Burnt By the Sun (1994),01-Jan-1994,unknown,Drama,"Title: Burnt By the Sun (1994), Genres: Drama"
747,Red Corner (1997),01-Jan-1997,unknown,Crime|Thriller,"Title: Red Corner (1997), Genres: Crime|Thriller"
160,Jumanji (1995),01-Jan-1995,unknown,Action|Adventure|Childrens|Fantasy|Sci-Fi,"Title: Jumanji (1995), Genres: Action|Adventure|Childrens|Fantasy|Sci-Fi"
132,Father of the Bride Part II (1995),01-Jan-1995,unknown,Comedy,"Title: Father of the Bride Part II (1995), Genres: Comedy"
302,Lawnmower Man 2: Beyond Cyberspace (1996),01-Jan-1996,unknown,Sci-Fi|Thriller,"Title: Lawnmower Man 2: Beyond Cyberspace (1996), Genres: Sci-Fi|Thriller"
1135,Fair Game (1995),01-Jan-1995,unknown,Action,"Title: Fair Game (1995), Genres: Action"
762,Screamers (1995),01-Jan-1995,unknown,Sci-Fi,"Title: Screamers (1995), Genres: Sci-Fi"
531,Nick of Time (1995),01-Jan-1995,unknown,Action|Thriller,"Title: Nick of Time (1995), Genres: Action|Thriller"
366,Beautiful Girls (1996),09-Feb-1996,unknown,Drama,"Title: Beautiful Girls (1996), Genres: Drama"
611,Happy Gilmore (1996),16-Feb-1996,unknown,Comedy,"Title: Happy Gilmore (1996), Genres: Comedy"
669,If Lucy Fell (1996),08-Mar-1996,unknown,Comedy|Romance,"Title: If Lucy Fell (1996), Genres: Comedy|Romance"
822,Boomerang (1992),01-Jan-1992,unknown,Comedy|Romance,"Title: Boomerang (1992), Genres: Comedy|Romance"
777,Man of the Year (1995),01-Mar-1996,unknown,Documentary,"Title: Man of the Year (1995), Genres: Documentary"
238,"Addiction, The (1995)",01-Jan-1995,unknown,Horror,"Title: Addiction, The (1995), Genres: Horror"
28,Casper (1995),01-Jan-1995,unknown,Adventure|Childrens,"Title: Casper (1995), Genres: Adventure|Childrens"
821,Congo (1995),01-Jan-1995,unknown,Action|Adventure|Mystery|Sci-Fi,"Title: Congo (1995), Genres: Action|Adventure|Mystery|Sci-Fi"
350,Devil in a Blue Dress (1995),01-Jan-1995,unknown,Crime|Film-Noir|Mystery|Thriller,"Title: Devil in a Blue Dress (1995), Genres: Crime|Film-Noir|Mystery|Thriller"
748,Johnny Mnemonic (1995),01-Jan-1995,unknown,Action|Sci-Fi|Thriller,"Title: Johnny Mnemonic (1995), Genres: Action|Sci-Fi|Thriller"
724,Kids (1995),01-Jan-1995,unknown,Drama,"Title: Kids (1995), Genres: Drama"
720,Mute Witness (1994),01-Jan-1994,unknown,Thriller,"Title: Mute Witness (1994), Genres: Thriller"
476,"Prophecy, The (1995)",01-Jan-1995,unknown,Horror,"Title: Prophecy, The (1995), Genres: Horror"
841,Something to Talk About (1995),01-Jan-1995,unknown,Comedy|Drama|Romance,"Title: Something to Talk About (1995), Genres: Comedy|Drama|Romance"
1153,Three Wishes (1995),01-Jan-1995,unknown,Drama,"Title: Three Wishes (1995), Genres: Drama"
664,Don Juan DeMarco (1995),01-Jan-1995,unknown,Comedy|Drama|Romance,"Title: Don Juan DeMarco (1995), Genres: Comedy|Drama|Romance"
618,Drop Zone (1994),01-Jan-1994,unknown,Action,"Title: Drop Zone (1994), Genres: Action"
467,Dumb & Dumber (1994),01-Jan-1994,unknown,Comedy,"Title: Dumb & Dumber (1994), Genres: Comedy"
311,French Kiss (1995),01-Jan-1995,unknown,Comedy|Romance,"Title: French Kiss (1995), Genres: Comedy|Romance"
1055,Little Odessa (1994),01-Jan-1994,unknown,Drama,"Title: Little Odessa (1994), Genres: Drama"
1077,Milk Money (1994),01-Jan-1994,unknown,Comedy|Romance,"Title: Milk Money (1994), Genres: Comedy|Romance"
16,Only You (1994),01-Jan-1994,unknown,Comedy|Romance,"Title: Only You (1994), Genres: Comedy|Romance"
816,"Perez Family, The (1995)",01-Jan-1995,unknown,Comedy|Romance,"Title: Perez Family, The (1995), Genres: Comedy|Romance"
133,Roommates (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: Roommates (1995), Genres: Comedy|Drama"
110,Swimming with Sharks (1995),01-Jan-1995,unknown,Comedy|Drama,"Title: Swimming with Sharks (1995), Genres: Comedy|Drama"
194,Tommy Boy (1995),01-Jan-1995,unknown,Comedy,"Title: Tommy Boy (1995), Genres: Comedy"
880,"Baby-Sitters Club, The (1995)",01-Jan-1995,unknown,Childrens,"Title: Baby-Sitters Club, The (1995), Genres: Childrens"
584,Bullets Over Broadway (1994),01-Jan-1994,unknown,Comedy,"Title: Bullets Over Broadway (1994), Genres: Comedy"
776,Crooklyn (1994),01-Jan-1994,unknown,Comedy,"Title: Crooklyn (1994), Genres: Comedy"
144,It Could Happen to You (1994),01-Jan-1994,unknown,Drama|Romance,"Title: It Could Happen to You (1994), Genres: Drama|Romance"
1075,Richie Rich (1994),01-Jan-1994,unknown,Childrens|Comedy,"Title: Richie Rich (1994), Genres: Childrens|Comedy"
38,Speechless (1994),01-Jan-1994,unknown,Comedy|Romance,"Title: Speechless (1994), Genres: Comedy|Romance"
826,Timecop (1994),01-Jan-1994,unknown,Action|Sci-Fi,"Title: Timecop (1994), Genres: Action|Sci-Fi"
1264,Bad Company (1995),01-Jan-1995,unknown,Action,"Title: Bad Company (1995), Genres: Action"
1341,Boys Life (1995),01-Jan-1995,unknown,Drama,"Title: Boys Life (1995), Genres: Drama"
1166,In the Mouth of Madness (1995),01-Jan-1995,unknown,Horror|Thriller,"Title: In the Mouth of Madness (1995), Genres: Horror|Thriller"
1000,"Air Up There, The (1994)",01-Jan-1994,unknown,Comedy,"Title: Air Up There, The (1994), Genres: Comedy"
910,Hard Target (1993),01-Jan-1993,unknown,Action|Adventure|Crime|Thriller,"Title: Hard Target (1993), Genres: Action|Adventure|Crime|Thriller"
1222,Heaven & Earth (1993),01-Jan-1993,unknown,Action|Drama|War,"Title: Heaven & Earth (1993), Genres: Action|Drama|War"
1247,Jimmy Hollywood (1994),01-Jan-1994,unknown,Comedy,"Title: Jimmy Hollywood (1994), Genres: Comedy"
961,Manhattan Murder Mystery (1993),01-Jan-1993,unknown,Comedy|Mystery,"Title: Manhattan Murder Mystery (1993), Genres: Comedy|Mystery"
493,Menace II Society (1993),01-Jan-1993,unknown,Action|Crime|Drama,"Title: Menace II Society (1993), Genres: Action|Crime|Drama"
653,Poetic Justice (1993),01-Jan-1993,unknown,Drama,"Title: Poetic Justice (1993), Genres: Drama"
735,"Program, The (1993)",01-Jan-1993,unknown,Action|Drama,"Title: Program, The (1993), Genres: Action|Drama"
425,Rising Sun (1993),01-Jan-1993,unknown,Action|Drama|Mystery,"Title: Rising Sun (1993), Genres: Action|Drama|Mystery"
818,"Shadow, The (1994)",01-Jan-1994,unknown,Action,"Title: Shadow, The (1994), Genres: Action"
960,Thirty-Two Short Films About Glenn Gould (1993),01-Jan-1993,unknown,Documentary,"Title: Thirty-Two Short Films About Glenn Gould (1993), Genres: Documentary"
412,Andre (1994),01-Jan-1994,unknown,Adventure|Childrens,"Title: Andre (1994), Genres: Adventure|Childrens"
223,"Celluloid Closet, The (1995)",15-Mar-1996,unknown,Documentary,"Title: Celluloid Closet, The (1995), Genres: Documentary"
125,One Fine Day (1996),30-Nov-1996,unknown,Drama|Romance,"Title: One Fine Day (1996), Genres: Drama|Romance"
871,Candyman: Farewell to the Flesh (1995),01-Jan-1995,unknown,Horror,"Title: Candyman: Farewell to the Flesh (1995), Genres: Horror"
1084,Girl 6 (1996),22-Mar-1996,unknown,Comedy,"Title: Girl 6 (1996), Genres: Comedy"
890,Eddie (1996),31-May-1996,unknown,Comedy,"Title: Eddie (1996), Genres: Comedy"
463,Space Jam (1996),15-Nov-1996,unknown,Adventure|Animation|Childrens|Comedy|Fantasy,"Title: Space Jam (1996), Genres: Adventure|Animation|Childrens|Comedy|Fantasy"
708,Mrs. Winterbourne (1996),19-Apr-1996,unknown,Comedy|Romance,"Title: Mrs. Winterbourne (1996), Genres: Comedy|Romance"
307,Mulholland Falls (1996),26-Apr-1996,unknown,Crime|Film-Noir|Thriller,"Title: Mulholland Falls (1996), Genres: Crime|Film-Noir|Thriller"
389,"Great White Hype, The (1996)",03-May-1996,unknown,Comedy,"Title: Great White Hype, The (1996), Genres: Comedy"
1012,"Arrival, The (1996)",31-May-1996,unknown,Action|Sci-Fi|Thriller,"Title: Arrival, The (1996), Genres: Action|Sci-Fi|Thriller"
696,"Phantom, The (1996)",07-Jun-1996,unknown,Adventure,"Title: Phantom, The (1996), Genres: Adventure"
858,Daylight (1996),06-Dec-1996,unknown,Action|Adventure|Thriller,"Title: Daylight (1996), Genres: Action|Adventure|Thriller"
915,Alaska (1996),21-Aug-1996,unknown,Adventure|Childrens,"Title: Alaska (1996), Genres: Adventure|Childrens"
247,Fled (1996),19-Jul-1996,unknown,Action|Adventure,"Title: Fled (1996), Genres: Action|Adventure"
522,Escape from L.A. (1996),09-Aug-1996,unknown,Action|Adventure|Sci-Fi|Thriller,"Title: Escape from L.A. (1996), Genres: Action|Adventure|Sci-Fi|Thriller"
108,Bogus (1996),06-Sep-1996,unknown,Childrens|Drama|Fantasy,"Title: Bogus (1996), Genres: Childrens|Drama|Fantasy"
997,Bulletproof (1996),06-Sep-1996,unknown,Action,"Title: Bulletproof (1996), Genres: Action"
1147,Halloween: The Curse of Michael Myers (1995),01-Jan-1995,unknown,Horror|Thriller,"Title: Halloween: The Curse of Michael Myers (1995), Genres: Horror|Thriller"
621,"Gay Divorcee, The (1934)",01-Jan-1934,unknown,Comedy|Musical|Romance,"Title: Gay Divorcee, The (1934), Genres: Comedy|Musical|Romance"
130,Ninotchka (1939),01-Jan-1939,unknown,Comedy|Romance,"Title: Ninotchka (1939), Genres: Comedy|Romance"
1183,Meet John Doe (1941),01-Jan-1941,unknown,Drama,"Title: Meet John Doe (1941), Genres: Drama"
760,Last Man Standing (1996),20-Sep-1996,unknown,Action|Drama|Western,"Title: Last Man Standing (1996), Genres: Action|Drama|Western"
896,"Glimmer Man, The (1996)",04-Oct-1996,unknown,Action|Thriller,"Title: Glimmer Man, The (1996), Genres: Action|Thriller"
203,Pollyanna (1960),01-Jan-1960,unknown,Childrens|Comedy|Drama,"Title: Pollyanna (1960), Genres: Childrens|Comedy|Drama"
861,"Shaggy Dog, The (1959)",01-Jan-1959,unknown,Childrens|Comedy,"Title: Shaggy Dog, The (1959), Genres: Childrens|Comedy"
862,Freeway (1996),23-Aug-1996,unknown,Crime,"Title: Freeway (1996), Genres: Crime"
303,That Thing You Do! (1996),28-Sep-1996,unknown,Comedy,"Title: That Thing You Do! (1996), Genres: Comedy"
753,To Gillian on Her 37th Birthday (1996),18-Oct-1996,unknown,Drama|Romance,"Title: To Gillian on Her 37th Birthday (1996), Genres: Drama|Romance"
595,Looking for Richard (1996),11-Oct-1996,unknown,Documentary|Drama,"Title: Looking for Richard (1996), Genres: Documentary|Drama"
700,"Murder, My Sweet (1944)",01-Jan-1944,unknown,Film-Noir|Thriller,"Title: Murder, My Sweet (1944), Genres: Film-Noir|Thriller"
370,Days of Thunder (1990),01-Jan-1990,unknown,Action|Romance,"Title: Days of Thunder (1990), Genres: Action|Romance"
796,Braindead (1992),01-Jan-1992,unknown,Comedy|Horror,"Title: Braindead (1992), Genres: Comedy|Horror"
1145,Bad Taste (1987),01-Jan-1987,unknown,Comedy|Horror,"Title: Bad Taste (1987), Genres: Comedy|Horror"
694,Diva (1981),01-Jan-1981,unknown,Action|Drama|Mystery|Romance|Thriller,"Title: Diva (1981), Genres: Action|Drama|Mystery|Romance|Thriller"
1028,Night on Earth (1991),01-Jan-1991,unknown,Comedy|Drama,"Title: Night on Earth (1991), Genres: Comedy|Drama"
878,April Fool's Day (1986),01-Jan-1986,unknown,Comedy|Horror,"Title: April Fool's Day (1986), Genres: Comedy|Horror"
556,"Believers, The (1987)",01-Jan-1987,unknown,Horror|Thriller,"Title: Believers, The (1987), Genres: Horror|Thriller"
1190,Jingle All the Way (1996),22-Nov-1996,unknown,Adventure|Childrens|Comedy,"Title: Jingle All the Way (1996), Genres: Adventure|Childrens|Comedy"
771,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,unknown,Drama,"Title: Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970), Genres: Drama"
409,My Fellow Americans (1996),20-Dec-1996,unknown,Comedy,"Title: My Fellow Americans (1996), Genres: Comedy"
1102,"Ice Storm, The (1997)",01-Jan-1997,unknown,Drama,"Title: Ice Storm, The (1997), Genres: Drama"
445,Michael (1996),25-Dec-1996,unknown,Comedy|Romance,"Title: Michael (1996), Genres: Comedy|Romance"
