item_id,title,brand,price,categories,item_attributes
8740,Image Skin Care Ageless Total Resurfacing Masque 2 oz,Image Skin Care,20.06,Skin Care,"Brand: Image Skin Care, Price: 20.06, Categories: Skin Care"
8741,"As I Am Coconut Cowash Cleansing Conditioner, 16 Ounce",As I Am,10.99,Hair Care|Conditioners,"Brand: As I Am, Price: 10.99, Categories: Hair Care|Conditioners"
8742,Sexy Long Curly Synthetic Hair Wig (Black) (Model: Jf010269),unknown,8.99,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: unknown, Price: 8.99, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
8743,"SHANY Professional Nail Brush Set (7 Piece Natural Nail Brush Set with Pouch), 5 Ounce",unknown,unknown,Tools & Accessories|Nail Tools|Nail Brushes,"Brand: unknown, Price: unknown, Categories: Tools & Accessories|Nail Tools|Nail Brushes"
8744,"SHANY UV Gel Light Nail Dryer, 36 Watts Pro Series",SHANY Cosmetics,26.69,Tools & Accessories|Nail Tools|Nail Dryers,"Brand: SHANY Cosmetics, Price: 26.69, Categories: Tools & Accessories|Nail Tools|Nail Dryers"
8745,Set of 10 Nail Art / Nailart Stamp Plates - Stamper and Scraper Kit by Cheeky&reg;,unknown,5.99,Makeup|Nails|Nail Art,"Brand: unknown, Price: 5.99, Categories: Makeup|Nails|Nail Art"
8746,Set of 10 Nail Art / Nailart Stamp Plates - Stamper and Scraper Kit by Cheeky&reg;,unknown,5.49,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: unknown, Price: 5.49, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8747,Luxurious 10pc Finger / Toe Nail Manicure Pedicure Tools Set / Kit by Cheeky&reg;,unknown,8.92,Tools & Accessories|Nail Tools|Sets & Kits,"Brand: unknown, Price: 8.92, Categories: Tools & Accessories|Nail Tools|Sets & Kits"
8748,Belloccio's Professional Cosmetic Airbrush Makeup Foundation 1/2oz Bottle: Blanc- Light with Yellow Undertones,unknown,15.96,Makeup|Face|Foundation,"Brand: unknown, Price: 15.96, Categories: Makeup|Face|Foundation"
8749,"Swan White Mountain Epsom Salt Magnesium Sulfate Soaking Solution, 3 Lb",White Mountain,10.22,Bath & Body|Bath|Minerals & Salts,"Brand: White Mountain, Price: 10.22, Categories: Bath & Body|Bath|Minerals & Salts"
8750,China Glaze Lorelei's Tiara 80774 Nail Polish,China Glaze,5.3,Makeup|Nails|Nail Polish,"Brand: China Glaze, Price: 5.3, Categories: Makeup|Nails|Nail Polish"
8751,Argan Oil 50 Night Cream for mature and dry skin,Bielenda,7.99,Skin Care|Face|Creams & Moisturizers|Night Creams,"Brand: Bielenda, Price: 7.99, Categories: Skin Care|Face|Creams & Moisturizers|Night Creams"
8752,Victoria's Secret Angel Eau De Parfum 2.5 Oz,Victoria&#39;s Secret,35.0,Fragrance|Women's|Eau de Parfum,"Brand: Victoria&#39;s Secret, Price: 35.0, Categories: Fragrance|Women's|Eau de Parfum"
8753,"Body Drench Quick Tan Instant Self Tanner Bronzing Spray, Medium/Dark, 6 Ounce",Body Drench,8.99,Skin Care|Body|Moisturizers|Lotions,"Brand: Body Drench, Price: 8.99, Categories: Skin Care|Body|Moisturizers|Lotions"
8754,clarisonic Skin Care Mia 2 Sonic Skin Acne Clarifying Cleansing Collection,unknown,169.0,Tools & Accessories|Makeup Brushes & Tools|Treatment Tools|Face Cleansing Brushes,"Brand: unknown, Price: 169.0, Categories: Tools & Accessories|Makeup Brushes & Tools|Treatment Tools|Face Cleansing Brushes"
8755,NEEWER&reg; 20 Pcs Goat Hair Makeup Brushes Set Kit w/ Handy Soft Case Cosmetic,Neewer,12.95,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: Neewer, Price: 12.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8756,Hot / Cold Therapeutic Bead Pearl Gel Eye Masks (1 Assorted Color) 9.5L,Eye Mask,4.59,Skin Care|Eyes|Masks,"Brand: Eye Mask, Price: 4.59, Categories: Skin Care|Eyes|Masks"
8757,OPI Nail Polish Lacquer - OPI Wizard Of Oz Collection - Lights Of Emerald City - NL T56 (15ml),OPI,6.85,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 6.85, Categories: Makeup|Nails|Nail Polish"
8758,Devoted Creations ANYTHING GOES Bronzer Tanning Lotion 12.25 oz.,Devoted Creations,21.02,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Devoted Creations, Price: 21.02, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8759,Cindy Crawford Meaningful Beauty CREME DE SERUM 30ml/1oz,Meaningful Beauty,29.99,Skin Care|Face|Creams & Moisturizers,"Brand: Meaningful Beauty, Price: 29.99, Categories: Skin Care|Face|Creams & Moisturizers"
8760,"As I Am Twist Defining Cream, 16 Ounce",As I Am,23.25,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: As I Am, Price: 23.25, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
8761,"e.l.f. Eye Primer and Liner Sealer, Natural, 0.24 Ounce",e.l.f. Cosmetics,5.04,Makeup|Eyes|Eyeliner,"Brand: e.l.f. Cosmetics, Price: 5.04, Categories: Makeup|Eyes|Eyeliner"
8762,10pcs Cute 3D Design Nail Art Nailart Manicure Animal Pattern Fimo Canes Sticks Rods Stickers Gel Tips Decoration,Zupishi,3.69,Makeup|Nails|Nail Art,"Brand: Zupishi, Price: 3.69, Categories: Makeup|Nails|Nail Art"
8763,Suavecito Pomade,Suavecito,9.28,Hair Care|Styling Products|Pomades & Waxes,"Brand: Suavecito, Price: 9.28, Categories: Hair Care|Styling Products|Pomades & Waxes"
8764,"Hydratherma Naturals Daily Moisturizing Growth Lotion, 8.0 fl. oz.",Hydratherma Naturals,18.99,Hair Care|Conditioners,"Brand: Hydratherma Naturals, Price: 18.99, Categories: Hair Care|Conditioners"
8765,"As I Am Moisture Milk Daily Hair Revitalizer, 8 Ounce",As I Am,15.63,Hair Care|Hair & Scalp Treatments,"Brand: As I Am, Price: 15.63, Categories: Hair Care|Hair & Scalp Treatments"
8766,"As I Am Leave In Conditioner, 8 Ounce",As I Am,10.45,Hair Care|Conditioners,"Brand: As I Am, Price: 10.45, Categories: Hair Care|Conditioners"
8767,Ibd Just Gel Polish &quot;Fireworks #56509&quot; New Color,IBD,7.24,Makeup|Nails|Top & Base Coats,"Brand: IBD, Price: 7.24, Categories: Makeup|Nails|Top & Base Coats"
8768,"IBD Nail Lacquer, Whipped Cream, 0.5 Fluid Ounce",IBD,3.5,Makeup|Nails|Nail Polish,"Brand: IBD, Price: 3.5, Categories: Makeup|Nails|Nail Polish"
8769,"Palmer's Cocoa Butter Formula Body Wash, 13.5 Fluid Ounce (Pack of 2)",Palmer&#39;s,19.89,Skin Care|Body|Moisturizers|Body Butter,"Brand: Palmer&#39;s, Price: 19.89, Categories: Skin Care|Body|Moisturizers|Body Butter"
8770,"Palmer's Olive Oil Formula Hair and Scalp Oil, 5.1 Fluid Ounce (Pack of 2)",Palmer&#39;s,12.82,Hair Care|Hair & Scalp Treatments,"Brand: Palmer&#39;s, Price: 12.82, Categories: Hair Care|Hair & Scalp Treatments"
8771,Red Carpet Manicure Pro 45 Starter Kit,Red Carpet Manicure,75.99,Tools & Accessories|Nail Tools|Sets & Kits,"Brand: Red Carpet Manicure, Price: 75.99, Categories: Tools & Accessories|Nail Tools|Sets & Kits"
8772,"COVERGIRL Lasting Matte Pressed Powder, Light Q400, 0.37 Ounce",unknown,unknown,Makeup|Face|Foundation,"Brand: unknown, Price: unknown, Categories: Makeup|Face|Foundation"
8773,Modern Bombshell 300xx Sizzle,Designer Skin,22.96,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Designer Skin, Price: 22.96, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8774,Creative Nail Design Shellac UV Color Coat Studio White .25oz,CND Cosmetics,15.95,Makeup|Nails|Nail Polish,"Brand: CND Cosmetics, Price: 15.95, Categories: Makeup|Nails|Nail Polish"
8775,Color Club Covered In Diamonds 902 Nail Polish,Color Club,8.4,Makeup|Nails|Nail Polish,"Brand: Color Club, Price: 8.4, Categories: Makeup|Nails|Nail Polish"
8776,Color Club Holiday Splendor ABM5129 Nail Polish,Color Club,6.25,Makeup|Nails|Nail Polish,"Brand: Color Club, Price: 6.25, Categories: Makeup|Nails|Nail Polish"
8777,8pcs Pro Pink Make up Brushes Set with Case,Nicky&#39;s Gift,3.46,Bath & Body|Scrubs & Body Treatments|Body Scrubs,"Brand: Nicky&#39;s Gift, Price: 3.46, Categories: Bath & Body|Scrubs & Body Treatments|Body Scrubs"
8778,niceEshop 32 Pcs Elegant Professional Beauty Cosmetic Makeup Brush Set Kit with Free Case,niceEshop,14.18,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: niceEshop, Price: 14.18, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8779,"Black Wig Stand, Portable Wig Stand, Wig Dryer, 6P",Brittny Beauty,9.44,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: Brittny Beauty, Price: 9.44, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
8780,"Aveeno Pure Renewal Shampoo, 10.5 Ounce (Pack of 2)",Aveeno,18.02,Hair Care|Shampoos,"Brand: Aveeno, Price: 18.02, Categories: Hair Care|Shampoos"
8781,"RoC Instant Facial Smoother, 1 Ounce",RoC,13.0,Skin Care|Face|Creams & Moisturizers,"Brand: RoC, Price: 13.0, Categories: Skin Care|Face|Creams & Moisturizers"
8782,"RoC Multi Correxion Stress Repair Eye Cream, 0.5 Ounce",RoC,17.99,Skin Care|Eyes|Creams,"Brand: RoC, Price: 17.99, Categories: Skin Care|Eyes|Creams"
8783,"Neutrogena Deep Clean Shine Control Blotting Sheets, 50 Count (Pack of 2)",Neutrogena,14.0,Skin Care|Face|Cleansers|Cloths & Towelettes,"Brand: Neutrogena, Price: 14.0, Categories: Skin Care|Face|Cleansers|Cloths & Towelettes"
8784,"Neutrogena Naturals Multi-Vitamin Nourishing Moisturizer, 3 Ounce",Neutrogena,10.92,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Neutrogena, Price: 10.92, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
8785,"Neutrogena Naturals Multi-Vitamin Cream, 1.7 Ounce",Neutrogena,13.59,Skin Care|Face|Creams & Moisturizers|Night Creams,"Brand: Neutrogena, Price: 13.59, Categories: Skin Care|Face|Creams & Moisturizers|Night Creams"
8786,"Neutrogena Pure and Free Baby Sunblock, SPF 45+, 2.5 Ounce",Neutrogena,10.24,Skin Care|Sun|Skin Protection,"Brand: Neutrogena, Price: 10.24, Categories: Skin Care|Sun|Skin Protection"
8787,"Neutrogena Allin1 Acne Control Daily Scrub, 4.2 Ounce (Pack of 2)",Neutrogena,16.82,Skin Care|Face|Exfoliators & Scrubs|Scrubs,"Brand: Neutrogena, Price: 16.82, Categories: Skin Care|Face|Exfoliators & Scrubs|Scrubs"
8788,"Aveeno Positively Ageless Correcting Tinted Moisturizer SPF 30, 1.7 Ounce",Aveeno,14.47,Skin Care|Face|Creams & Moisturizers|Tinted Moisturizers,"Brand: Aveeno, Price: 14.47, Categories: Skin Care|Face|Creams & Moisturizers|Tinted Moisturizers"
8789,Hesh Herbal Amla / Indian Gooseberry Powder For Dark &amp; Healthy Hair Naturally - 100 gms,unknown,unknown,Hair Care|Hair Loss Products|Hair Regrowth Treatments,"Brand: unknown, Price: unknown, Categories: Hair Care|Hair Loss Products|Hair Regrowth Treatments"
8790,"Neosporin Essentials Moisture Body Wash, Soap Free, Fragrance Free, 10 Ounce",Neosporin,11.58,Bath & Body|Bath|Bubble Bath,"Brand: Neosporin, Price: 11.58, Categories: Bath & Body|Bath|Bubble Bath"
8791,Devoted Creations &#150; Pauly D Bronze Beats,Devoted Creations,19.95,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Devoted Creations, Price: 19.95, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8792,1800pcs 12 Color 1.5mm Nail Art Nailart Manicure Glitter Rhinestones Tips Round Shape Decoration + Wheel,Lucky Electronics,1.75,Makeup|Nails|Nail Art,"Brand: Lucky Electronics, Price: 1.75, Categories: Makeup|Nails|Nail Art"
8793,10 Pairs Black Thick False Eyelashes Eye Lash with Glue Hr-30,Toogoo,5.12,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: Toogoo, Price: 5.12, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
8794,"Jergens Extra Moisturizing Liquid Hand Wash Pump, 7.5 Ounce (Pack of 4)",Jergens,6.15,Skin Care|Hands & Nails|Hand Soaps,"Brand: Jergens, Price: 6.15, Categories: Skin Care|Hands & Nails|Hand Soaps"
8795,"Jergens All Purpose Face Cream, 15 Ounce (Pack of 2)",Jergens,11.98,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Jergens, Price: 11.98, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
8796,"John Frieda Frizz-Ease Dream Curls, Curl Perfecting Spray, 6.7 Ounce Bottle (Pack of 2)",John Frieda,13.99,Hair Care|Styling Products|Curl Enhancers,"Brand: John Frieda, Price: 13.99, Categories: Hair Care|Styling Products|Curl Enhancers"
8797,"John Frieda Brilliant Brunette Multi-tone Revealing Moisture Shampoo for Natural or Highlighted Brunette, 8.45 Ounce (Pack of 2)",John Frieda,10.29,Hair Care|Shampoos,"Brand: John Frieda, Price: 10.29, Categories: Hair Care|Shampoos"
8798,"John Frieda Sheer Blonde Highlight Activating Enhancing Shampoo (for Lighter Blondes), 8.45 Ounces (Pack of 2)",John Frieda,4.99,Hair Care|Shampoos,"Brand: John Frieda, Price: 4.99, Categories: Hair Care|Shampoos"
8799,"John Frieda Brilliant Brunette Multi-Tone Revealing Moisturizing Conditioner, 8.45 Ounce (Pack of 2)",John Frieda,5.0,Hair Care|Conditioners,"Brand: John Frieda, Price: 5.0, Categories: Hair Care|Conditioners"
8800,"Frizz Ease Daily Nourishment Leave-In Conditioning Spray by John Frieda for Unisex Hair Spray, 8 Ounce (Pack of 2)",John Frieda,16.12,Hair Care|Styling Products|Hair Sprays,"Brand: John Frieda, Price: 16.12, Categories: Hair Care|Styling Products|Hair Sprays"
8801,MASH Nail Art Practice Fingers (Set of 5),JOVANA,2.86,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: JOVANA, Price: 2.86, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8802,theBalm Nude'Tude Nude Eyeshadow Palette - Nice Palette 0.382 Ounce,theBalm,21.25,Skin Care|Eyes,"Brand: theBalm, Price: 21.25, Categories: Skin Care|Eyes"
8803,beautyblender PURE blender (single),BeautyBlender,15.55,"Tools & Accessories|Makeup Brushes & Tools|Puffs, Sponges & Wedges","Brand: BeautyBlender, Price: 15.55, Categories: Tools & Accessories|Makeup Brushes & Tools|Puffs, Sponges & Wedges"
8804,SAL3 Salicylic Acid and Sulfur Soap,unknown,5.99,Skin Care|Face|Treatments & Masks|Acids & Peels|Salicylic Acid,"Brand: unknown, Price: 5.99, Categories: Skin Care|Face|Treatments & Masks|Acids & Peels|Salicylic Acid"
8805,Swedish Beauty HONEY FACE FACTS Naturally Dark Hypoallergenic Facial Tanning Lotion 3 oz.,Swedish Beauty,13.73,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions,"Brand: Swedish Beauty, Price: 13.73, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Lotions"
8806,Coco De Ville 10oz,Designer Skin,21.18,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Designer Skin, Price: 21.18, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8807,"Biore Deep Cleansing Pore Strips, 8 Nose Strips",Biore,5.81,Skin Care|Face|Treatments & Masks|Pore Cleansing Strips,"Brand: Biore, Price: 5.81, Categories: Skin Care|Face|Treatments & Masks|Pore Cleansing Strips"
8808,"Biore Deep Cleansing Pore Strips Combo Pack, 14 strips",Biore,8.99,Skin Care|Face|Treatments & Masks|Pore Cleansing Strips,"Brand: Biore, Price: 8.99, Categories: Skin Care|Face|Treatments & Masks|Pore Cleansing Strips"
8809,"Curel Skin Nourishing Lotion for Dry, Rough Skin With Honey, Vanilla &amp; Shea Butter, 13fl.oz pump bottle",Curel,13.36,Skin Care|Body|Moisturizers|Lotions,"Brand: Curel, Price: 13.36, Categories: Skin Care|Body|Moisturizers|Lotions"
8810,Bare Escentuals Active Cell Renewal Night Serum 1oz./30ml,Bare Escentuals,40.94,Skin Care|Face|Treatments & Masks,"Brand: Bare Escentuals, Price: 40.94, Categories: Skin Care|Face|Treatments & Masks"
8811,KUUMBA MADE EGYPTIAN MUSK,KUUMBA MADE,9.8,Fragrance|Women's|Essential Oils,"Brand: KUUMBA MADE, Price: 9.8, Categories: Fragrance|Women's|Essential Oils"
8812,NYX Cosmetics Butt Naked Makeup Palette,NYX,19.27,Makeup|Eyes|Eye Shadow,"Brand: NYX, Price: 19.27, Categories: Makeup|Eyes|Eye Shadow"
8813,China Glaze Crackle Glaze Nail Polish - Black Mesh - 0.5 oz,China Glaze,2.95,Makeup|Nails|Nail Polish,"Brand: China Glaze, Price: 2.95, Categories: Makeup|Nails|Nail Polish"
8814,Aquasentials Exfoliating Mesh Soap Saver Pouch (4pk)(Color Assorted),unknown,5.49,"Bath & Body|Bathing Accessories|Loofahs, Sponges & Poufs","Brand: unknown, Price: 5.49, Categories: Bath & Body|Bathing Accessories|Loofahs, Sponges & Poufs"
8815,Profession 168 Full Color Makeup Eyeshadow Palette Eye Shadow,loel&amp;reg,12.54,Makeup|Eyes|Eye Shadow,"Brand: loel&amp;reg, Price: 12.54, Categories: Makeup|Eyes|Eye Shadow"
8816,Professional 15 Color Concealer Camouflage Makeup Palette,Crazy Cart,4.04,Makeup|Face|Concealers & Neutralizers,"Brand: Crazy Cart, Price: 4.04, Categories: Makeup|Face|Concealers & Neutralizers"
8817,Pro 88 Color Makeup Matte Eyeshadow Eye Shadow Palette,Generic,9.0,Makeup|Eyes|Eye Shadow,"Brand: Generic, Price: 9.0, Categories: Makeup|Eyes|Eye Shadow"
8818,28 Color Neutral Warm Eyeshadow Palette Eye Shadow,eForCity,7.26,Makeup|Eyes|Eye Shadow,"Brand: eForCity, Price: 7.26, Categories: Makeup|Eyes|Eye Shadow"
8819,10 Color Makeup Cosmetic Blush Blusher,Kingmys,5.54,Makeup|Face|Blush,"Brand: Kingmys, Price: 5.54, Categories: Makeup|Face|Blush"
8820,"Nicole Polizzi Snooki Eau De Parfum Spray for Women, 3.3 Ounce",Nicole Polizzi,17.39,Skin Care|Body|Moisturizers|Lotions,"Brand: Nicole Polizzi, Price: 17.39, Categories: Skin Care|Body|Moisturizers|Lotions"
8821,"Milani Brow Tint Pen, Natural Taupe",Milani,9.2,Makeup|Eyes|Eyebrow Color,"Brand: Milani, Price: 9.2, Categories: Makeup|Eyes|Eyebrow Color"
8822,Eyelash Extension Lint Free Microbrush,L.A.C.,0.95,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: L.A.C., Price: 0.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
8823,Essie Nail Polish .46 oz. Tour De Finance,Essie,5.44,Makeup|Nails|Nail Polish,"Brand: Essie, Price: 5.44, Categories: Makeup|Nails|Nail Polish"
8824,"World Pride Nail Tape Stripe Decoration Sticker Hologram, Set of 10",Bonamart,1.54,Makeup|Nails|Nail Art,"Brand: Bonamart, Price: 1.54, Categories: Makeup|Nails|Nail Art"
8825,180 Colors Makeup Eyeshadow Palette,Lucky Electronics,13.5,Makeup|Eyes|Eye Shadow,"Brand: Lucky Electronics, Price: 13.5, Categories: Makeup|Eyes|Eye Shadow"
8826,MASH Premium Stainless Steel Cuticle Pusher Cutter Trimmer,MASH,1.5,Tools & Accessories|Nail Tools|Cuticle Pushers,"Brand: MASH, Price: 1.5, Categories: Tools & Accessories|Nail Tools|Cuticle Pushers"
8827,Sleek Make up Blush with Mirror (Rose Gold 926),Sleek,5.49,Makeup|Face|Blush,"Brand: Sleek, Price: 5.49, Categories: Makeup|Face|Blush"
8828,erico Every Drop Beauty Spatula 1 Spatula,Erico,5.99,Tools & Accessories|Makeup Brushes & Tools|Sets & Kits,"Brand: Erico, Price: 5.99, Categories: Tools & Accessories|Makeup Brushes & Tools|Sets & Kits"
8829,Joico K-pak Color Therapy Shampoo &amp; Conditioner (10.1 Oz),Joico K-pak Color Therapy Shampoo &amp; Conditioner,17.47,Hair Care|Shampoos,"Brand: Joico K-pak Color Therapy Shampoo &amp; Conditioner, Price: 17.47, Categories: Hair Care|Shampoos"
8830,"COQ10, Hyaluronic Acid, Matrixyl 3000 and Argireline Cell Repair Concentrate Serum..Boost Collagen, Repair Cells, Tighten and Smooth Wrinkles",unknown,18.85,Skin Care|Face|Treatments & Masks|Acids & Peels|Retinol,"Brand: unknown, Price: 18.85, Categories: Skin Care|Face|Treatments & Masks|Acids & Peels|Retinol"
8831,Sexy Hair Big Volume Shampoo and Conditioner Duo Set 33.8oz,Sexy,18.6,Hair Care|Shampoo & Conditioner Sets,"Brand: Sexy, Price: 18.6, Categories: Hair Care|Shampoo & Conditioner Sets"
8832,Preferred Fragrance Enjoy It! Today! Justin Bieber Someday Type Perfume,unknown,8.99,Fragrance|Children's,"Brand: unknown, Price: 8.99, Categories: Fragrance|Children's"
8833,"Kitty Girl Eau De Parfum, Our Impression of Katy Perry Purr 3.3 Fl. Oz.",unknown,10.99,Fragrance|Children's,"Brand: unknown, Price: 10.99, Categories: Fragrance|Children's"
8834,Travel Smart by Conair Quilted Jewelry Organizer,Travel Smart,20.91,Tools & Accessories|Bags & Cases|Travel Cases & Holders,"Brand: Travel Smart, Price: 20.91, Categories: Tools & Accessories|Bags & Cases|Travel Cases & Holders"
8835,Nicole by Opi Kardashian Kolor Nail Polish 'Rainbow in the S-kylie' 0.5 Oz,KARDASHIAN KOLOR,1.22,Makeup|Nails|Nail Polish,"Brand: KARDASHIAN KOLOR, Price: 1.22, Categories: Makeup|Nails|Nail Polish"
8836,Dabur Vatika Enriched Coconut Hair Oil 150ml (Pack of 2),Dabur,7.29,Hair Care|Hair & Scalp Treatments,"Brand: Dabur, Price: 7.29, Categories: Hair Care|Hair & Scalp Treatments"
8837,2012 Ed Hardy Black Elixir Silicone Bronzer Tattoo Fade Protection Tanning Lotion 13.5 oz,Ed Hardy,20.0,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Ed Hardy, Price: 20.0, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8838,Hardcore Black 30X Dark Bronzing Lotion 8.5 floz,Australian Gold,12.06,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Australian Gold, Price: 12.06, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8839,China Glaze Nail Lacquer Polish Atlantis ~Specialty Glitter Collection~ Rare,unknown,unknown,Makeup|Nails|Nail Polish,"Brand: unknown, Price: unknown, Categories: Makeup|Nails|Nail Polish"
8840,Skinfood Peach Sake Silky Finish Powder 15g,Skin Food,6.07,Makeup|Face|Powder,"Brand: Skin Food, Price: 6.07, Categories: Makeup|Face|Powder"
8841,MANGROOMER 1680XL-6 Professional Ionic Hair Dryer for Men,MANGROOMER,44.0,Hair Care|Styling Tools|Hair Dryers,"Brand: MANGROOMER, Price: 44.0, Categories: Hair Care|Styling Tools|Hair Dryers"
8842,Konad Nail Art Multi Stamper And Scraper,KONAD Nail Art,6.98,Makeup|Face|Foundation,"Brand: KONAD Nail Art, Price: 6.98, Categories: Makeup|Face|Foundation"
8843,Fresh Sugar Advanced Therapy Lip Treatment Translucent 0.15 oz,Fresh,30.49,Makeup|Lips,"Brand: Fresh, Price: 30.49, Categories: Makeup|Lips"
8844,MASH Nail Art Pen (Gold),unknown,5.99,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: unknown, Price: 5.99, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8845,"Oscar De La Renta Live in Love Eau De Parfum Spray for Women, 3.4 Ounce",Oscar de la Renta,25.7,Fragrance|Women's|Eau de Parfum,"Brand: Oscar de la Renta, Price: 25.7, Categories: Fragrance|Women's|Eau de Parfum"
8846,"Vera Wang Princess Night Eau De Toilette Spray for Women, 1.7 Ounce",Vera Wang,39.99,Fragrance|Women's|Eau de Toilette,"Brand: Vera Wang, Price: 39.99, Categories: Fragrance|Women's|Eau de Toilette"
8847,Outre Quick Weave Synthetic Halfwig - Livia-1,Outre,21.48,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: Outre, Price: 21.48, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
8848,50pcs Fruit Canes Slice Nail Art Decoration,Crazy Cart,1.54,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: Crazy Cart, Price: 1.54, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8849,100pcs 3D Designs Cute Nail Art Manicure Fimo Canes Sticks Rods Stickers Decoration,Yesurprise,4.45,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: Yesurprise, Price: 4.45, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8850,1800pcs 12 Color 2mm Nail Art Nailart Manicure Glitter Rhinestones Tips Round Shape Decoration + Wheel,Yesurprise,1.84,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: Yesurprise, Price: 1.84, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8851,1800pcs Nail Art Rhinestones Round 1.5mm,BTArtbox,1.75,Makeup|Nails|Nail Art,"Brand: BTArtbox, Price: 1.75, Categories: Makeup|Nails|Nail Art"
8852,Ed Hardy Show Girl Silicone Bronzers with Silk Extract Beads Tanning Lotion 10 oz.,Ed Hardy,12.21,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Ed Hardy, Price: 12.21, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8853,Mia Secret Liquid Monomer 8 oz,Mia Secret,14.34,Skin Care|Hands & Nails|Hand Soaps,"Brand: Mia Secret, Price: 14.34, Categories: Skin Care|Hands & Nails|Hand Soaps"
8854,Essie Luxeffects Nail Polish a Cut Above,Essie,5.77,Makeup|Nails|Nail Polish,"Brand: Essie, Price: 5.77, Categories: Makeup|Nails|Nail Polish"
8855,Schick Hydro 5 Power Select Razor,Schick,9.4,Skin Care|Body|Moisturizers|Oils,"Brand: Schick, Price: 9.4, Categories: Skin Care|Body|Moisturizers|Oils"
8856,"L'Oreal Paris Elnett Satin Hairspray Extra Strong Hold Unscented, 11.0 Ounce",L&#39;Oreal Paris,12.13,Hair Care|Styling Products|Hair Sprays,"Brand: L&#39;Oreal Paris, Price: 12.13, Categories: Hair Care|Styling Products|Hair Sprays"
8857,Elite Serum. Defend. Protect. Rejuvenate,SkinPro,29.99,Skin Care|Eyes|Gels,"Brand: SkinPro, Price: 29.99, Categories: Skin Care|Eyes|Gels"
8858,SHANY Cosmetics Gel Polish -DIY UV Color Gel Set Of 24 Colors - Powder Acrylic UV Gel - Glitter Frenzy,SHANY Cosmetics,52.47,Makeup|Nails|Nail Polish,"Brand: SHANY Cosmetics, Price: 52.47, Categories: Makeup|Nails|Nail Polish"
8859,Gelish U V Gel Nail Polish &quot;Sea Foam&quot; #01341,Harmony,11.88,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 11.88, Categories: Makeup|Nails|Nail Polish"
